Job Opening ID,Featured Jobs,Remote,Posting Date,Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,12/22/21,Sales Associate - Part Time,C3 Industries,Wellness,,,"Muskegon, MI",,,,United States,"Muskegon, MI    United States",43.2341813,-86.2483921,,http://jobviewtrack.com/en-gb/job-1c19417d4c161b4e731d4d0648320f0b005354291a004548544c59016d3e460654433c080302457315040c00287b5c5f59443b074a1100221b1201040c41000d6b234b59490d790d020b2527410f0d124e2616531b0b00125e4e3c1c1e515c5d/63bcfe37bcf474ae4cd0010ce6d97b59.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,,Patient Delivery Specialist,C3 Industries,Wellness,,,"Gainesville, FL",,,,United States,"Gainesville, FL    United States",29.6516344,-82.3248262,,http://jobviewtrack.com/en-gb/job-134e416948080618420659433b110b040c4118011a07287b5c594401011a072750060b080f0b0c53006a2d1646424b485f1d6d3d5711430a090d0714112224091d1a4f45492c155d5a5b/88f72898ac30955f379cd9d767e12f22.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/05/21,Office Administrator/ Support Specialist,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,44.0265525,-116.9629378,,http://jobviewtrack.com/en-gb/job-1a4941624b02060d4254731618110115110027180c10434a51445e106d21411249000d412f0308491a011a07584a49425f662008411d430648321b17154f061c6b205f5b4d425f104f3d5711430a090d071411223b0e0f1a494e1d7e5d010c07461849101c605c54501546/5421a767f52ce700487880cf52d5bd43.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/05/21,Retail Assistant Manager - Oregon,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,41.5676825,-87.6541852,,http://jobviewtrack.com/en-gb/job-4912412c19545d6c1442175b/f5ecded99973e4383293f1029a1f4dca.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/05/21,Retail Assistant Manager - Oregon,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,44.0265525,-116.9629378,,http://jobviewtrack.com/en-gb/job-4912412c19545d6c1442175b/f5ecded99973e4383293f1029a1f4dca.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/10/21,"Retail Manager - Council Bluffs, IA",Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,44.0265525,-116.9629378,,http://jobviewtrack.com/en-gb/job-1f4f417f48100e074b546d0206000902172237071c1d4942510d6005010f40115261250000060245066a3b165e4a54412f27001b4917490f69505f575419/bba8e72764a8bc12825f04279002c648.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/10/21,Retail Store Manager - Oregon,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,42.9633599,-85.6680863,,http://jobviewtrack.com/en-gb/job-4912412c19545d6c1442175b/82b591b5c86580ecd011220134198cdc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/10/21,Retail Store Manager - Oregon,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,44.0265525,-116.9629378,,http://jobviewtrack.com/en-gb/job-4912412c19545d6c1442175b/82b591b5c86580ecd011220134198cdc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Director of Cultivation,Cannabis & Glass,Wellness,,,"Iowa City, IA",,,,United States,"Iowa City, IA    United States",42.732535,-84.5555347,,http://jobviewtrack.com/en-gb/job-1348416944160a0d531b52612b1402130c56151c001c442a0c1c1c545e/02ca4c438c61c67ac405b7a9cfce52bc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Director of Cultivation,Cannabis & Glass,Wellness,,,"Iowa City, IA",,,,United States,"Iowa City, IA    United States",41.6611277,-91.5301683,,http://jobviewtrack.com/en-gb/job-1348416944160a0d531b52612b1402130c56151c001c442a0c1c1c545e/02ca4c438c61c67ac405b7a9cfce52bc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,"Retail Manager - Council Bluffs, IA",Cannabis & Glass,Wellness,,,"Omaha, NE",,,,United States,"Omaha, NE    United States",44.0265525,-116.9629378,,http://jobviewtrack.com/en-gb/job-4c48417f48100e074b546d0206000902172237071c1d4942510d6005010f40115261250000060245066a3b165e4a54412f27001b4917490f6955585455/e04313530bdae4f6835fea4406eb4de2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,"Retail Manager - Council Bluffs, IA",Cannabis & Glass,Wellness,,,"Omaha, NE",,,,United States,"Omaha, NE    United States",41.2565369,-95.9345034,,http://jobviewtrack.com/en-gb/job-4c48417f48100e074b546d0206000902172237071c1d4942510d6005010f40115261250000060245066a3b165e4a54412f27001b4917490f6955585455/e04313530bdae4f6835fea4406eb4de2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/30/21,Retail Associate Budtender Ontario,Cannabis & Glass,Wellness,,,Oregon - Ontario,,,,United States,Oregon - Ontario    United States,47.6587802,-117.4260465,,http://jobviewtrack.com/en-gb/job-4912412c19545d6c1442175b/1ece92cbb97fb3a24a199049831ba69b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Retail Associate Budtender Liberty Lake,Cannabis & Glass,Wellness,,,"Spokane County, WA",,,,United States,"Spokane County, WA    United States",42.6703687,-71.3020052,,http://jobviewtrack.com/en-gb/job-4b1f417f48100e074b5461101b0e0d0e0454116a251a484e4f595444230f4c1122310d150f0e0922351b1a1c49425c594866230f4c1121525859595e56/2f5a6eed68e74ffafb6bf15b3b268ff2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Retail Associate Budtender Spokane,Cannabis & Glass,Wellness,,,"Spokane, WA",,,,United States,"Spokane, WA    United States",42.2808256,-83.7430378,,http://jobviewtrack.com/en-gb/job-1218417f48100e074b5461101b0e0d0e0454116a3b165e4a54412f251c1d481749021c046f555615415a/98721274f08081390d2ee09c0c3f903b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Director of Human Resources,CannaCraft,Wellness,,,"Phoenix, AZ",,,,United States,"Phoenix, AZ    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-4b1c416558090e000726451007141c040053542c00014f4849425f66271b4a154e433a041d081052170d1a716e424f484e10001c073c550e090f6c230c52110b1d1c582975584005016f10431257/f38eebc2ecfe2310cba70af15b99bf81.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/15/21,Doyen (Sales Associate) Mr. Nice Guy Fairview Heights,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-4e13417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e1554066a290b0e0248001b6b3d4348582c1c50585912/8fcbe28102e6b5589d30bd6795d00bf6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/15/21,Store Manager Mr. Nice Guy Fairview Heights,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-1c13417e590b1d0b0739410d09060b15676d150608144f593f7e590b1d0b253c450a0f091a14676e1d0b0c721b1f0a1a18/4e1912f156724bda275c3f1eb86c4992.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Doyen (Sales Associate) Mr. Nice Guy St. Charles,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-1c1a417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e1554066a2f0704002237000801464e4e2c1c50585912/ae7846912a446d8344e0da674e2cd70e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/21/21,CORRECTIONS FOOD SERVICE SUPERVISOR I(UPWARD MOBILITY),CBD Kratom,Wellness,,,"Ina, IL",,,,United States,"Ina, IL    United States",38.1511606,-88.9039554,,http://jobviewtrack.com/en-gb/job-4c4f416b420b0b4e7411521501020b473655040d1b054358525f2f27001c55114317010e001445661b070d53794e4f5b44070a6c611b4f0748320b151349170d6b204f594b444e014f3d520445111e081d081722320706170a68525f5f010c1a4e1b4e1069505e565c16/f5077e36d56e60e6c76787780be9593d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/21/21,Assistant Store Manager Mr. Nice Guy Fairview Heights IL,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-131f416c5e17061d53154e1748321a0817455425081d4b4c585f2f371b015511002e090f0f00005276291a004358494c43104f23461a41040d136c34114f060d49325958545e5905011a2539410d09060b156411405f5e46/06d0b5fc68b15a5a03e7f9bc56e6b04d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/21/21,Assistant Store Manager Mr. Nice Guy Fairview Heights IL,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-131f416c5e17061d53154e1748321a0817455425081d4b4c585f2f371b015511002e090f0f00005276291a004358494c43104f23461a41040d136c34114f060d49325958545e5905011a2539410d09060b156411405f5e46/06d0b5fc68b15a5a03e7f9bc56e6b04d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/21/21,Doyen (Sales Associate) Knox,CBD Kratom,Wellness,,,"Dallas, TX",,,,United States,"Dallas, TX    United States",32.7766642,-96.7969879,,http://jobviewtrack.com/en-gb/job-4948417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e15540669535e5e5017/823c2935e3cda9f4562c7c2ff9a1ace1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Doyen (Sales Associate) Knox,CBD Kratom,Wellness,,,"Dallas, TX",,,,United States,"Dallas, TX    United States",32.7766642,-96.7969879,,http://jobviewtrack.com/en-gb/job-4948417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e15540669535e5e5017/b1dcc0ba2d08559b5e8b83a1025f0397.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Doyen (Sales Associate) Knox,CBD Kratom,Wellness,,,"Dallas, TX",,,,United States,"Dallas, TX    United States",32.7766642,-96.7969879,,http://jobviewtrack.com/en-gb/job-4948417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e15540669535e5e5017/b1dcc0ba2d08559b5e8b83a1025f0397.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/23/21,Doyen (Sales Associate) Central West End,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-484a417e4c080a1d07355310070207061145763b081f4f581d6e480a1b1c46182230090d0b146761071b0610434a49482f270a005306410f69505a505215/eaf5685b632514347515b4049a0a99c6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/28/21,CORRECTIONS FOOD SERVICE SUPERVISOR I (UPWARD MOBILITY),CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-4c48417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e1554066a2f07040021455c5e441f/286484e1734658922a313717b094be4d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/28/21,Doyen (Sales Associate) Delmar Loop,CBD Kratom,Wellness,,,"Saint Louis, MO",,,,United States,"Saint Louis, MO    United States",38.7509488,-77.4752667,,http://jobviewtrack.com/en-gb/job-4913417d4c161b4e731d4d0648320b0410521d1c1053654d5b444e011d6c771552174835070a0000270d0a06584249542f340e1c5354740a05046c340043011a0007530b724b4b0d0c0b5576740a05044e2803461d0b0c012b190f1f1b5c/8e94cf3fe685e7dcb6bfac58a491b60e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Doyen (Sales Associate) Frisco-Hwy 121,CBD Kratom,Wellness,,,"Dallas, TX",,,,United States,"Dallas, TX    United States",38.6270025,-90.1994042,,http://jobviewtrack.com/en-gb/job-1b1b417e4c080a1d07355310070207061145763b081f4f583f6c5e17000d4e1554066a2d01081521455c5e441f/05992403276822dd0ce0086c1ef4f498.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Assistant Store Manager Ellisville,CBD Kratom,Wellness,,,Maryland,,,,United States,Maryland    United States,38.5950532,-90.5462339,,http://jobviewtrack.com/en-gb/job-1c18416c5e17061d53154e1748321a0817455425081d4b4c585f2f371b015511002e090f0f00005276291a004358494c43104f23461a41040d136c34114f060d49325958545e5905011a2539410d09060b156411405c5c4a/246d989f4ce2685b6dbdc3de6e560eec.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Assistant Store Manager Ellisville,CBD Kratom,Wellness,,,"Oakland, CA",,,,United States,"Oakland, CA    United States",37.8043514,-122.2711639,,http://jobviewtrack.com/en-gb/job-1c18416c5e17061d53154e1748321a0817455425081d4b4c585f2f371b015511002e090f0f00005276291a004358494c43104f23461a41040d136c34114f060d49325958545e5905011a2539410d09060b156411405c5c4a/246d989f4ce2685b6dbdc3de6e560eec.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Retail District Manager,Chalice Brands Ltd.,Wellness,,,Oregon,,,,United States,Oregon    United States,43.8041334,-120.5542012,,http://jobviewtrack.com/en-gb/job-4848417f48100e074b54640a1b151c0e06545425081d4b4c585f2f20061d530649001c4123060b41130d1b71784e494c44084f23461a41040d136c2a044e150f0c01287958594c0d036f134412/72e8c01d99f1b2e07129af34f759fdd5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Retail District Manager,Chalice Brands Ltd.,Wellness,,,Oregon,,,,United States,Oregon    United States,43.8041334,-120.5542012,,http://jobviewtrack.com/en-gb/job-4848417f48100e074b54640a1b151c0e06545425081d4b4c585f2f20061d530649001c4123060b41130d1b71784e494c44084f23461a41040d136c2a044e150f0c01287958594c0d036f134412/cf4c622d4a1cf84f4d65eb9493a5e1e4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Product Specialist,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-181f417d5f0b0b1b4400003018040d0e044c1d1b1d71795b584e44050307540022331a0e0a1206547559514b1e12/75face3781915e175ae79ad3a5dbdeb1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Retail District Manager,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-1f1c417f48100e074b54640a1b151c0e06545425081d4b4c585f2f20061d530649001c4123060b41130d1b71784e494c44084f23461a41040d136c2a044e150f0c01287958594c0d036f164c185751/53e5cb4debfcc25ba259f47bc5f1a9ea.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Talent Acquisition Partner,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-1a1841794c080a0053546100191407140c541d0707537a4a4f5943011d6c73154c0606154e26065101011a1a5e4252432f300e02421a544338001c130b45066a28105b5e545e44100601497674020404001364114c505d4a/1c499b9f36a9d1b2791b1cf8fcfcc95a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,Distribution Specialist,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-1f4d416944171b1c4e165517010e00473650110b001246424e592f20061d530649011d1507080b2227180c10434a51445e106e5f1f4c145a/db9cd3c860507d7c63fde0e40dc8b73e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/24/21,Distribution Specialist,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-1f4d416944171b1c4e165517010e00473650110b001246424e592f20061d530649011d1507080b2227180c10434a51445e106e5f1f4c145a/db9cd3c860507d7c63fde0e40dc8b73e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/28/21,White Center - Shift Lead - Full Time,Chalice Brands Ltd.,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-4918417e450d091a073845020c633d0f0c46006a25164b4f3c1c155c5b57/528d534cc3e1886c40bbb716e69a7ae3.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,Customer Service Rep - Cannabis,Chalice Brands Ltd.,Wellness,,,"Tigard, OR",,,,United States,"Tigard, OR    United States",45.4269289,-122.7783874,,http://jobviewtrack.com/en-gb/job-1849416e58171b014a1152433b041c110c4311483b165a297e585e100003420600300d13180e0645763b0c015c425e480d360a1e253755101c0e03021700260d1971695e4e5942090a1c264316565e/aaa66e78d94182bebc1b01b1cf8b4380.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/31/21,Product Specialist,Chalice Brands Ltd.,Wellness,,,"Utica, MI",,,,United States,"Utica, MI    United States",42.6261446,-83.0335384,,http://jobviewtrack.com/en-gb/job-181f417d5f0b0b1b4400003018040d0e044c1d1b1d71795b584e44050307540022331a0e0a1206547559514b1e12/8e38daab3a9bee7593175f4b4944a548.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Product Specialist,Chalice Brands Ltd.,Wellness,,,"Westborough, MA",,,,United States,"Westborough, MA    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-181f417d5f0b0b1b4400003018040d0e044c1d1b1d71795b584e44050307540022331a0e0a1206547559514b1e12/8e38daab3a9bee7593175f4b4944a548.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/02/22,Shift Lead,Chalice Brands Ltd.,Wellness,,,"Columbia, MO",,,,United States,"Columbia, MO    United States",45.4869283,-122.804032,,http://jobviewtrack.com/en-gb/job-194d417e450d091a073845020c633d0f0c46006a25164b4f3c1c15525858/2451e746642eca67ee079ddca1bab318.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
